-0.024081,-0.024081,-0.024081,-0.024081,-0.012736,-0.010018,-0.014521,-0.014521
-0.008346,-0.008346,-0.008346,-0.008346,-0.003153,-0.006126,-0.015871,-0.015871
-0.002231,-0.002231,-0.002231,-0.002231,0.000000,-0.005603,-0.017702,-0.017702
-0.004317,-0.004317,-0.004317,-0.004317,-0.002375,-0.007877,-0.019608,-0.019608
-0.007550,-0.007550,-0.007550,-0.007550,-0.005862,-0.011255,-0.022627,-0.022627
-0.011917,-0.011917,-0.011917,-0.011917,-0.010462,-0.015748,-0.026779,-0.026779
-0.017406,-0.017406,-0.017406,-0.017406,-0.016172,-0.021363,-0.032082,-0.032082
-0.020567,-0.020567,-0.020567,-0.020567,-0.019443,-0.024594,-0.035171,-0.035171
-0.020567,-0.020567,-0.020567,-0.020567,-0.019443,-0.024594,-0.035171,-0.035171
-0.020567,-0.020567,-0.020567,-0.020567,-0.019443,-0.024594,-0.035171,-0.035171
-0.020567,-0.020567,-0.020567,-0.020567,-0.019443,-0.024594,-0.035171,-0.035171
-0.020567,-0.020567,-0.020567,-0.020567,-0.019443,-0.024594,-0.035171,-0.035171
-0.020567,-0.020567,-0.020567,-0.020567,-0.019443,-0.024594,-0.035171,-0.035171
