-0.095363,-0.066094,-0.044020,-0.028377,-0.020091,-0.020041,-0.026914,-0.026914
-0.077789,-0.049106,-0.027671,-0.012686,-0.006545,-0.008410,-0.016971,-0.016971
-0.069090,-0.041030,-0.020023,-0.005289,-0.000411,-0.003369,-0.012870,-0.012870
-0.067228,-0.039986,-0.019435,-0.004855,0.000000,-0.002872,-0.012216,-0.012216
-0.066203,-0.039925,-0.020107,-0.006067,-0.001057,-0.003697,-0.012764,-0.012764
-0.065999,-0.040831,-0.022020,-0.008905,-0.003568,-0.005835,-0.014512,-0.014512
-0.066598,-0.042687,-0.025155,-0.013349,-0.007521,-0.009278,-0.017454,-0.017454
-0.067194,-0.043965,-0.027175,-0.016165,-0.010032,-0.011486,-0.019372,-0.019372
-0.067194,-0.043965,-0.027175,-0.016165,-0.010032,-0.011486,-0.019372,-0.019372
-0.067194,-0.043965,-0.027175,-0.016165,-0.010032,-0.011486,-0.019372,-0.019372
-0.067194,-0.043965,-0.027175,-0.016165,-0.010032,-0.011486,-0.019372,-0.019372
-0.067194,-0.043965,-0.027175,-0.016165,-0.010032,-0.011486,-0.019372,-0.019372
-0.067194,-0.043965,-0.027175,-0.016165,-0.010032,-0.011486,-0.019372,-0.019372
