-5.998371,-6.507230,-11.084071,-15.572917,-9.710686,-7.271192,-5.531907,-5.096073,-5.552549,-7.355520,-10.053331,-12.717643,-10.409687,-7.885774,-6.870362,-6.194826,-6.104310,-6.481003,-7.592855,-8.630764,-6.228187,-3.812492,-2.792509,-2.108922,-1.852691,-1.911659,-2.142009,-2.615727,-3.243740,-4.094530,-5.068582,-5.749794,-5.693056,-4.680814,-3.474453,-2.577895,-2.414614,-2.934968,-4.152990,-5.712442,-6.908465,-7.136132,-6.115206,-5.178124,-4.142000,-3.563086,-3.104934,-2.921574,-2.919522,-3.285137,-3.912883,-4.584414,-5.065311,-4.799919,-4.314270,-4.082134,-4.172390,-4.580254,-5.653694,-6.430548,-6.901202,-5.982663,-4.477433,-3.692971,-3.305872,-3.396669,-3.876610,-4.886437,-6.496247,-6.244522,-5.257576,-4.343444,-4.343444
-5.791586,-5.738102,-5.728697,-6.228628,-7.017969,-7.967770,-9.696417,-12.697460,-16.863432,-14.251622,-10.049909,-7.723356,-6.893118,-6.602325,-6.513117,-6.538246,-6.976602,-7.695443,-7.730030,-7.211263,-6.291155,-4.955053,-4.205150,-3.571517,-3.174778,-2.984611,-3.018384,-3.419739,-3.733090,-4.143792,-4.779021,-5.321002,-5.422301,-4.752098,-3.955184,-3.416928,-3.255329,-3.569986,-4.451370,-5.885834,-7.709175,-8.294238,-6.873001,-5.042876,-3.660609,-2.602501,-1.815308,-1.573991,-1.961857,-2.774574,-3.678639,-4.971111,-6.617735,-8.540694,-10.145974,-10.916986,-10.270451,-9.777809,-9.530103,-9.433822,-9.682077,-9.952219,-9.491968,-8.705127,-8.677489,-8.956618,-10.283238,-11.844742,-13.280907,-12.991851,-10.293868,-8.036545,-8.036545
-4.489740,-4.755403,-6.618349,-8.945566,-10.514140,-8.953789,-6.451808,-4.551502,-3.144275,-2.670421,-2.843337,-3.124276,-3.639142,-4.180950,-4.851969,-6.387821,-7.472315,-8.122861,-7.663310,-6.843805,-5.800416,-4.739964,-3.990653,-3.402022,-3.243470,-3.618367,-4.064014,-4.413133,-5.062712,-5.886452,-6.804058,-7.499590,-7.498224,-6.399371,-4.885477,-4.015082,-3.528718,-3.590810,-4.366439,-6.054621,-8.156857,-8.437113,-6.807861,-5.070101,-3.863597,-3.000585,-2.285806,-1.818495,-1.573913,-1.662904,-2.295927,-3.429761,-4.625741,-6.788858,-9.211803,-9.800476,-8.020546,-6.524015,-5.875935,-5.629828,-5.487103,-5.499652,-5.109019,-5.146116,-6.049478,-8.183770,-11.093424,-11.917694,-9.969743,-7.335957,-5.322379,-4.123772,-4.123772
-7.834816,-8.362148,-10.816032,-13.304678,-11.782667,-7.657718,-5.151471,-3.277558,-2.134052,-1.625994,-1.553607,-1.754071,-2.179102,-2.853098,-3.552890,-4.462976,-5.031490,-5.309603,-5.251591,-5.068191,-5.006872,-4.742970,-4.141161,-3.741932,-3.921367,-4.284393,-4.754073,-5.501124,-6.472028,-7.796960,-9.232412,-11.063917,-10.829208,-8.537414,-5.934871,-4.208410,-3.495765,-3.612112,-4.212556,-5.329892,-7.148964,-8.287488,-7.557988,-6.076416,-4.754817,-3.673811,-2.788898,-2.234633,-1.938248,-1.931847,-2.243471,-2.982427,-3.641671,-4.977424,-6.374962,-7.176053,-6.408629,-4.661432,-3.495100,-2.513125,-2.138222,-1.900011,-1.883205,-2.088485,-2.644618,-3.632744,-5.050946,-6.220204,-8.031848,-8.827694,-8.379439,-7.279473,-7.279473
-3.791296,-4.055569,-6.162033,-10.524407,-12.374554,-8.845059,-5.817397,-4.075032,-2.497183,-1.758366,-1.250398,-1.090845,-1.112735,-1.369203,-1.626668,-2.083200,-2.564516,-2.964489,-3.343422,-3.623934,-3.981638,-4.139020,-3.561546,-3.152464,-2.879021,-3.226619,-3.843006,-4.546214,-5.354267,-6.171219,-7.120403,-7.786896,-7.688057,-6.563234,-4.800932,-3.527086,-2.922086,-3.251508,-4.130272,-5.521350,-7.211097,-8.772022,-9.623062,-9.038506,-7.547275,-6.137403,-4.927720,-3.954827,-3.295544,-2.892578,-2.745416,-2.753773,-2.977650,-3.293918,-3.862031,-4.083060,-4.292478,-3.584173,-2.329197,-1.515813,-1.129682,-1.087409,-1.383647,-1.875320,-2.815165,-4.261282,-6.336860,-9.245514,-12.661793,-12.903301,-8.923385,-5.754827,-5.754827
-2.288073,-2.424070,-3.582315,-5.654938,-8.409621,-9.608650,-8.342843,-6.193313,-4.484403,-3.167500,-2.255894,-1.630815,-1.281507,-1.118620,-1.256678,-1.535028,-1.963460,-2.501089,-2.978812,-3.264050,-3.403572,-3.372758,-2.761300,-2.579501,-2.602530,-3.178295,-3.925288,-4.484171,-5.040427,-5.460256,-5.701076,-5.562238,-4.927471,-4.113808,-2.901988,-2.028033,-1.477500,-1.519008,-2.141394,-3.433995,-4.594740,-6.152009,-7.297127,-7.888150,-7.488550,-6.633456,-5.605508,-4.686330,-3.910745,-3.390645,-3.094747,-3.132211,-3.238934,-3.243538,-3.129444,-2.928954,-2.589255,-2.142450,-1.559150,-1.048492,-0.756696,-0.795135,-1.318421,-2.335280,-3.638646,-5.353154,-7.406928,-9.136366,-8.953778,-6.868205,-4.451277,-3.053407,-3.053407
-2.513178,-2.568841,-3.011431,-3.791339,-5.175351,-6.753780,-7.631793,-7.125135,-3.987294,-2.560196,-1.814005,-1.668500,-1.872777,-2.241834,-2.398203,-2.664180,-2.843774,-3.138646,-3.132414,-3.229538,-3.067196,-2.778340,-2.414827,-2.484994,-2.790095,-3.645415,-4.950325,-3.721975,-3.946210,-4.104412,-4.016633,-3.639689,-3.113649,-2.416511,-1.753416,-1.166993,-0.776129,-0.671725,-0.888265,-1.458766,-2.289247,-3.145671,-4.349663,-5.191593,-5.784512,-5.886822,-5.419768,-4.551866,-4.072782,-2.744730,-2.128246,-2.022814,-2.287715,-2.598313,-2.907270,-3.318588,-3.728839,-3.888232,-3.966682,-3.978215,-3.820873,-3.498626,-3.393701,-4.305496,-7.071869,-10.664446,-14.596287,-12.132422,-8.424380,-6.017991,-4.301313,-3.018978,-3.018978
-1.319101,-1.294429,-1.158773,-1.003843,-1.140621,-1.866665,-2.975617,-4.719677,-7.050273,-8.808502,-9.199527,-8.930757,-7.997191,-7.463232,-7.446910,-6.683209,-6.134709,-6.000047,-5.697760,-5.225255,-4.912036,-4.351527,-4.022218,-3.859680,-3.596596,-3.354234,-3.094220,-3.086321,-5.381227,-2.391228,-2.128412,-1.752394,-1.289514,-0.937458,-0.660670,-0.462184,-0.405751,-0.480458,-0.656403,-0.928032,-1.226059,-1.678093,-2.146691,-2.554255,-3.166418,-3.686107,-4.144505,-4.317200,-4.192871,-3.812554,-3.467613,-3.633179,-3.906702,-4.469948,-5.432316,-6.283408,-7.241206,-8.618436,-9.674559,-10.664874,-11.589770,-11.424932,-10.213710,-8.275201,-6.341711,-4.803112,-3.904963,-3.034070,-2.402960,-1.921480,-1.613354,-1.419013,-1.419013
-0.225185,-0.180533,-0.059492,-0.121249,-0.407135,-0.973777,-1.737568,-2.554082,-3.798882,-5.180446,-6.760440,-8.505124,-10.277705,-12.305513,-14.429793,-14.451820,-14.448133,-12.559426,-11.327923,-9.972044,-8.849164,-7.603716,-6.624028,-5.902689,-5.058329,-4.409669,-3.797758,-3.219983,-2.840354,-2.341878,-1.916129,-1.529605,-1.160703,-0.866910,-0.561144,-0.324166,-0.184079,-0.142295,-0.215351,-0.438317,-0.703358,-1.054591,-1.474695,-1.847767,-2.195520,-2.576460,-2.923816,-3.983726,-5.229602,-7.140773,-9.891127,-13.537391,-16.600556,-15.921944,-13.822825,-11.741529,-10.027905,-8.784774,-7.893894,-7.101760,-6.375921,-5.774528,-5.102055,-4.226259,-4.195590,-5.991054,-3.276007,-2.511204,-1.988892,-1.553541,-1.143223,-0.775811,-0.775811
-0.118323,-0.080756,0.000000,-0.062968,-0.268706,-0.582681,-1.047567,-1.545931,-2.165741,-2.833398,-3.687874,-4.710769,-5.794540,-7.112292,-8.766009,-11.249896,-14.411606,-16.188688,-17.821376,-14.543491,-13.226650,-11.231057,-9.365593,-7.736449,-6.640926,-5.833754,-5.085162,-4.457675,-3.652910,-4.652497,-2.872462,-2.304549,-1.761724,-1.333557,-0.916276,-0.583070,-0.365320,-0.244322,-0.193542,-0.238746,-0.318095,-0.505415,-0.904145,-1.627676,-1.454742,-3.576713,-5.431870,-7.299011,-9.351544,-11.540120,-13.635913,-15.844154,-18.297301,-19.360092,-16.390275,-13.743894,-11.026048,-8.673777,-6.561348,-5.130182,-4.462020,-3.564071,-2.965876,-2.482890,-2.217114,-2.014491,-1.706380,-1.510518,-1.275017,-1.031671,-0.746034,-0.471666,-0.471666
