-0.111317,-0.093921,-0.081522,-0.073571,-0.076127,-0.086298,-0.102817,-0.102817
-0.083585,-0.067468,-0.056405,-0.049825,-0.052017,-0.061812,-0.077928,-0.077928
-0.067518,-0.051677,-0.040929,-0.034689,-0.036690,-0.046201,-0.061958,-0.061958
-0.059928,-0.043143,-0.031513,-0.024449,-0.026404,-0.035679,-0.051068,-0.051068
-0.053530,-0.035841,-0.023420,-0.015665,-0.017599,-0.026667,-0.041716,-0.041716
-0.048312,-0.029763,-0.016640,-0.008326,-0.010270,-0.019164,-0.033906,-0.033906
-0.044265,-0.024897,-0.011162,-0.002420,-0.004411,-0.013169,-0.027643,-0.027643
-0.042677,-0.022915,-0.008908,0.000000,-0.002029,-0.010735,-0.025090,-0.025090
-0.042677,-0.022915,-0.008908,0.000000,-0.002029,-0.010735,-0.025090,-0.025090
-0.042677,-0.022915,-0.008908,0.000000,-0.002029,-0.010735,-0.025090,-0.025090
-0.042677,-0.022915,-0.008908,0.000000,-0.002029,-0.010735,-0.025090,-0.025090
-0.042677,-0.022915,-0.008908,0.000000,-0.002029,-0.010735,-0.025090,-0.025090
-0.042677,-0.022915,-0.008908,0.000000,-0.002029,-0.010735,-0.025090,-0.025090
