-8.469732,-8.720755,-10.317449,-9.876874,-7.613635,-6.733382,-6.101962,-6.789279,-8.620588,-11.876981,-18.843814,-16.847902,-10.820662,-8.690001,-7.812588,-7.501375,-7.731208,-8.907047,-10.158917,-7.950127,-5.335638,-4.208699,-3.485350,-3.000165,-2.714209,-2.593617,-2.672234,-2.893935,-3.206548,-3.629312,-4.104616,-4.560809,-4.554933,-4.029776,-3.339304,-2.820454,-2.786029,-3.173311,-4.107498,-5.196509,-5.806533,-5.237496,-4.243160,-3.318195,-2.667720,-2.147573,-2.009482,-2.083416,-2.573634,-3.036116,-4.043685,-5.454721,-7.227424,-8.094862,-7.439635,-6.821907,-6.332309,-5.891362,-5.728811,-5.692078,-5.737098,-5.453886,-4.841522,-4.565791,-4.330994,-4.354274,-4.804233,-5.880949,-6.616854,-7.678544,-6.880539,-6.009441,-6.009441
-3.230162,-3.363545,-4.679429,-6.809894,-9.505972,-12.190693,-13.610448,-12.988935,-12.118085,-9.936267,-8.560217,-7.480070,-6.652248,-6.554395,-6.627957,-7.251300,-8.034812,-9.001671,-8.802780,-7.405973,-5.983372,-4.874514,-4.117094,-3.636580,-3.404470,-3.348661,-3.472560,-3.709325,-4.105191,-4.548953,-5.008190,-5.309495,-5.427362,-4.904235,-4.156728,-3.704757,-3.476529,-3.521197,-3.958785,-4.927524,-5.812537,-5.967711,-4.869294,-3.801560,-2.742892,-2.082542,-1.582106,-1.466456,-1.705789,-2.378197,-3.382688,-4.616512,-6.519279,-9.637533,-13.626214,-13.509866,-11.038800,-9.552329,-9.072867,-9.208724,-9.522913,-10.257803,-10.266657,-9.224904,-8.314225,-7.812194,-7.540537,-7.728878,-7.520315,-7.629495,-5.343391,-3.951903,-3.951903
-4.767678,-5.144386,-7.226149,-8.823090,-9.436038,-7.206874,-4.998932,-3.042318,-2.131534,-1.980348,-2.348125,-3.009348,-3.508862,-4.321232,-5.298884,-6.360467,-7.745433,-8.005311,-7.394356,-6.482430,-5.730751,-4.883840,-4.305578,-3.899288,-3.923063,-4.074272,-4.994171,-5.283667,-5.857865,-6.571848,-7.180065,-7.444001,-6.931480,-5.777484,-4.848382,-4.078226,-4.064923,-4.469886,-5.502043,-7.137816,-8.621475,-7.964736,-6.435404,-4.849063,-3.692474,-2.891390,-2.181447,-1.758445,-1.601530,-1.810187,-2.546031,-3.425328,-5.394057,-8.294349,-11.732337,-12.530285,-10.386971,-8.391086,-7.335807,-6.666227,-6.436196,-5.593352,-4.639529,-3.851366,-4.179613,-5.208941,-6.645903,-6.899823,-6.542006,-5.500829,-4.402269,-3.735772,-3.735772
-6.748932,-7.272057,-9.202337,-11.067839,-16.610688,-5.602306,-3.703626,-2.431608,-1.786996,-1.479190,-1.479479,-1.683597,-2.104653,-2.808655,-3.557861,-4.102960,-4.528042,-4.766544,-4.790919,-4.648806,-4.504361,-3.932539,-3.341817,-3.093760,-3.156444,-3.341386,-3.844983,-4.678091,-5.579235,-6.658656,-7.644497,-8.656629,-8.697628,-7.314046,-5.486088,-4.167202,-3.704909,-4.117290,-5.263801,-6.804193,-8.391813,-8.584412,-7.541052,-5.943412,-4.507028,-3.613787,-2.889580,-2.518111,-2.263636,-2.231794,-2.403494,-2.891446,-3.367527,-4.610617,-6.172464,-8.029739,-7.758715,-5.813420,-3.824118,-2.603191,-1.825664,-1.558038,-1.493014,-1.628604,-2.083450,-2.902776,-4.269198,-6.264565,-8.329189,-10.794930,-11.173179,-8.841759,-8.841759
-3.784613,-4.100605,-6.270256,-9.822565,-11.778257,-9.172237,-6.605560,-4.392913,-2.916134,-2.085675,-1.577121,-1.303266,-1.250963,-1.306314,-1.550232,-2.050969,-2.616095,-2.917687,-3.186419,-3.276416,-3.155371,-2.602403,-2.062818,-1.753014,-1.942659,-2.573748,-3.300820,-4.193120,-4.946724,-5.585153,-6.074508,-6.309007,-5.920815,-4.956137,-3.651745,-2.641982,-2.375299,-3.103143,-4.538237,-6.258027,-8.308675,-9.634772,-9.952905,-9.135895,-7.684987,-6.063370,-4.842821,-3.989959,-3.504991,-3.186905,-3.181593,-3.435121,-3.185042,-4.048095,-4.416957,-4.757946,-4.591578,-3.876786,-2.588835,-1.863385,-1.261513,-1.113919,-1.252456,-1.734790,-2.550364,-3.677867,-5.517192,-8.120185,-10.073759,-10.276416,-8.058536,-5.611727,-5.611727
-3.159463,-3.255532,-4.127012,-5.946753,-7.843403,-8.998257,-8.194524,-6.313232,-4.425623,-3.214299,-2.298244,-1.676317,-1.357184,-1.339840,-1.486397,-1.862363,-2.290316,-2.656698,-2.772411,-2.522208,-2.305162,-1.954433,-1.713172,-1.668994,-1.970044,-2.503606,-3.264046,-3.900389,-4.396741,-4.681687,-4.704438,-4.487549,-4.141995,-3.289664,-2.406124,-1.669042,-1.301481,-1.487457,-2.295701,-3.448256,-5.181002,-6.510844,-7.666412,-8.547919,-8.487764,-7.675478,-6.545060,-5.441289,-4.477558,-3.891128,-3.484550,-3.211007,-3.144768,-3.217467,-3.172019,-3.079977,-2.792755,-2.406844,-1.862299,-1.296405,-0.785514,-0.530765,-0.695635,-1.374112,-2.345887,-3.822443,-5.626617,-7.431465,-8.168318,-7.143088,-5.283502,-3.712417,-3.712417
-2.912597,-2.898248,-2.877936,-3.044328,-3.881712,-5.072712,-5.997029,-6.489931,-3.985948,-2.992392,-2.551161,-2.618254,-2.862196,-3.163584,-3.327391,-3.392737,-3.379488,-3.464687,-3.262833,-3.105170,-2.538513,-2.092816,-2.017105,-2.169340,-2.488986,-2.894811,-3.157645,-3.566097,-3.779431,-3.727447,-3.426425,-3.052794,-2.646115,-2.028541,-1.465576,-0.955203,-0.691942,-0.742782,-1.089646,-1.715933,-2.616467,-3.584029,-4.621345,-5.677222,-6.146717,-6.242846,-5.963478,-5.168410,-4.365790,-3.325382,-2.333988,-2.065659,-2.260335,-2.678011,-2.949177,-3.253004,-3.564395,-4.020499,-4.328764,-4.551706,-4.696614,-4.886113,-5.227572,-6.025774,-8.010070,-12.311940,-19.649636,-14.882083,-9.380387,-6.389367,-4.516052,-3.323619,-3.323619
-0.656873,-0.625902,-0.515648,-0.617489,-1.197287,-1.973860,-3.281395,-4.978976,-6.807200,-8.584318,-10.060437,-10.321175,-9.640507,-8.902689,-8.512267,-7.835787,-7.086223,-6.825026,-5.801605,-5.130524,-4.860421,-4.467847,-3.784949,-3.675531,-3.423758,-3.504991,-10.311887,-2.583297,-2.434656,-2.175240,-1.862945,-1.514884,-1.179281,-0.816180,-0.579423,-0.447748,-0.401486,-0.422309,-0.541894,-0.739528,-0.959236,-1.349386,-1.731837,-2.255698,-2.745278,-3.177744,-3.264044,-3.417358,-3.238623,-2.970123,-2.582111,-2.263607,-2.164483,-2.524522,-3.307479,-4.028123,-5.124611,-6.285178,-7.676606,-8.774569,-9.693719,-10.161265,-9.822128,-8.960553,-7.669478,-6.210526,-4.852120,-3.715054,-2.798337,-1.977602,-1.307121,-0.894243,-0.894243
-0.024750,-0.011869,-0.067215,-0.296522,-0.767381,-1.359849,-2.025880,-2.742643,-3.737356,-5.043815,-6.484178,-8.200284,-10.101293,-12.324177,-14.638278,-15.476445,-14.368344,-12.581963,-11.638705,-10.083235,-8.515515,-7.086068,-6.468299,-5.486632,-4.997081,-4.199764,-3.631065,-3.093433,-2.691452,-1.917510,-1.449795,-1.092077,-0.812924,-0.570263,-0.334470,-0.189271,-0.085009,-0.085140,-0.156465,-0.299393,-0.514758,-0.767867,-1.096320,-1.402082,-1.763281,-2.226082,-2.688132,-3.449394,-4.542396,-6.018968,-7.555676,-9.773161,-11.518167,-10.943202,-9.442755,-8.280440,-7.164866,-6.535403,-6.025187,-5.716621,-5.413148,-5.078084,-4.722273,-4.348524,-3.944839,-3.360608,-3.303939,-2.575447,-1.798527,-1.339827,-0.820956,-0.417160,-0.417160
-0.002540,0.000000,-0.058648,-0.219541,-0.479787,-0.818527,-1.259779,-1.721017,-2.320062,-3.105497,-3.984152,-5.090674,-6.357529,-7.843707,-9.475101,-11.625907,-14.845739,-20.101822,-16.615511,-14.989512,-12.531679,-10.125789,-8.324380,-6.959872,-5.954861,-5.145492,-4.535859,-3.957331,-3.470090,-3.123687,-2.441827,-1.879630,-1.351666,-0.904267,-0.581794,-0.344073,-0.213541,-0.133630,-0.145998,-0.259913,-0.444787,-0.749071,-1.262119,-2.085224,-2.587782,-4.138739,-5.551902,-7.265879,-8.727894,-10.754216,-12.864091,-15.900132,-20.487324,-19.339161,-16.316161,-12.904532,-9.141548,-7.075619,-5.502369,-4.419835,-3.656036,-3.319624,-2.964872,-2.554884,-2.099871,-1.815967,-1.607757,-1.304503,-1.026074,-0.707821,-0.454303,-0.217585,-0.217585
