-0.006220,-0.006220,-0.006220,-0.006220,-0.003097,-0.008252,-0.020301,-0.020301
-0.001277,-0.001277,-0.001277,-0.001277,-0.000779,-0.008259,-0.022347,-0.022347
0.000000,0.000000,0.000000,0.000000,-0.000390,-0.008376,-0.022668,-0.022668
-0.001855,-0.001855,-0.001855,-0.001855,-0.001491,-0.008261,-0.021012,-0.021012
-0.004677,-0.004677,-0.004677,-0.004677,-0.003610,-0.009236,-0.020527,-0.020527
-0.008469,-0.008469,-0.008469,-0.008469,-0.006760,-0.011324,-0.021246,-0.021246
-0.013235,-0.013235,-0.013235,-0.013235,-0.010953,-0.014546,-0.023204,-0.023204
-0.015984,-0.015984,-0.015984,-0.015984,-0.013444,-0.016590,-0.024659,-0.024659
-0.015984,-0.015984,-0.015984,-0.015984,-0.013444,-0.016590,-0.024659,-0.024659
-0.015984,-0.015984,-0.015984,-0.015984,-0.013444,-0.016590,-0.024659,-0.024659
-0.015984,-0.015984,-0.015984,-0.015984,-0.013444,-0.016590,-0.024659,-0.024659
-0.015984,-0.015984,-0.015984,-0.015984,-0.013444,-0.016590,-0.024659,-0.024659
-0.015984,-0.015984,-0.015984,-0.015984,-0.013444,-0.016590,-0.024659,-0.024659
