-5.738402,-6.258087,-10.242374,-13.225575,-9.007146,-7.275813,-5.282386,-4.524888,-4.917704,-6.842664,-9.677514,-11.833005,-9.786501,-7.555981,-6.649414,-6.355023,-6.397975,-6.746696,-7.119605,-7.094681,-5.653310,-3.761592,-2.561951,-2.133374,-1.607708,-1.635195,-1.921674,-2.546895,-3.348532,-4.327913,-5.308736,-5.875897,-5.458049,-4.084737,-2.907873,-2.099267,-2.023670,-2.578067,-4.037020,-6.024848,-7.691196,-8.070354,-7.019677,-5.820742,-4.753741,-3.848813,-3.226343,-2.790292,-2.582659,-2.679863,-2.851709,-3.108804,-3.388343,-3.230602,-3.301384,-3.376912,-3.873436,-4.859447,-6.611378,-7.383874,-8.015095,-5.852655,-4.036541,-3.079774,-2.644499,-2.596834,-3.043771,-4.097304,-6.555745,-6.790309,-6.086134,-4.531316,-4.531316
-8.055594,-8.110109,-8.785664,-9.056771,-8.514887,-8.351323,-8.907565,-10.772114,-17.963889,-24.731170,-12.737409,-8.807006,-6.825959,-5.838783,-5.339271,-5.516514,-5.737026,-6.464125,-7.399892,-7.132155,-6.049449,-4.842702,-3.877508,-3.220578,-2.869823,-2.764453,-2.896596,-3.173153,-3.687344,-4.240395,-5.036026,-5.812634,-6.091906,-5.312964,-4.364456,-3.475729,-3.117092,-3.458116,-4.459757,-6.285253,-8.603214,-9.536230,-8.247255,-6.335180,-4.339715,-3.005283,-2.389211,-2.157080,-2.362910,-2.959584,-3.748957,-4.948973,-6.238916,-7.569141,-8.074911,-7.848420,-7.587121,-7.479568,-7.735662,-8.427929,-9.167723,-9.376142,-8.535411,-8.103073,-8.417323,-9.576446,-11.844465,-13.561410,-14.206267,-12.135440,-9.512946,-8.383673,-8.383673
-4.605858,-4.836219,-6.484492,-8.694294,-10.635658,-11.745068,-9.206908,-5.626556,-3.656769,-2.890820,-2.673748,-2.856427,-3.210211,-3.795766,-4.241334,-4.884472,-6.240524,-7.348833,-7.756271,-7.161812,-6.540529,-5.952149,-14.547151,-3.729629,-3.353527,-3.444605,-3.450910,-3.833163,-4.359631,-5.079038,-6.001957,-6.619132,-6.431990,-5.466533,-4.487643,-3.688869,-3.441554,-3.765318,-4.849589,-6.932653,-10.177323,-11.314190,-8.720079,-6.259420,-4.378705,-3.005656,-2.098734,-1.590969,-1.392341,-1.716245,-2.555098,-3.540467,-4.688273,-6.380150,-7.547678,-7.758927,-7.346637,-6.801837,-6.432740,-6.256294,-6.140689,-6.107884,-5.731345,-6.312047,-8.041178,-10.718388,-14.230979,-15.112139,-12.571879,-9.256646,-6.458906,-4.789169,-4.789169
-9.810856,-11.063196,-15.036778,-16.797305,-12.596004,-8.644770,-5.800588,-3.737510,-2.583542,-1.829109,-1.588381,-1.708720,-1.871353,-2.440031,-3.346895,-4.535662,-5.388767,-5.637706,-5.649645,-5.352871,-4.951955,-4.727702,-4.183285,-3.879572,-3.778168,-4.124655,-4.425908,-5.180059,-6.325273,-8.085239,-9.958040,-10.852336,-9.435019,-7.162496,-4.777256,-3.277925,-2.681314,-2.628794,-3.236357,-4.590719,-6.415693,-7.972199,-7.474767,-5.976416,-4.488789,-3.511023,-2.829869,-2.191938,-1.803209,-1.760681,-1.949034,-2.431388,-3.231816,-4.250901,-5.563071,-6.544119,-6.112066,-4.826661,-3.483225,-2.689077,-2.159089,-1.988935,-2.000515,-2.321551,-3.010167,-4.139692,-5.604851,-8.183289,-11.046324,-10.020311,-8.682472,-7.532515,-7.532515
-3.663982,-3.969834,-6.110418,-10.554626,-15.835300,-11.539072,-7.439713,-4.698155,-3.040687,-1.969405,-1.291731,-0.992084,-0.979868,-1.182625,-1.420015,-1.786623,-2.273639,-2.827969,-3.188809,-3.672621,-4.037269,-4.466002,-4.334902,-3.896045,-3.601302,-3.673591,-4.174745,-4.956698,-5.992910,-7.080417,-8.537351,-9.674683,-9.453533,-7.471784,-4.887798,-3.447271,-2.721333,-2.761590,-3.608382,-5.177451,-6.893179,-8.737975,-9.612951,-9.179195,-7.452585,-5.600645,-4.353736,-3.427151,-2.753982,-2.473034,-2.566226,-2.667439,-2.877111,-3.201387,-3.574763,-3.677482,-3.557828,-2.775636,-2.007550,-1.480833,-1.185389,-1.214678,-1.564517,-2.167571,-3.117541,-4.481398,-6.604934,-9.588744,-12.486081,-12.050619,-8.578383,-5.412163,-5.412163
-2.106443,-2.173887,-3.023686,-4.847506,-7.716003,-10.419006,-9.671852,-7.475258,-4.882019,-3.395394,-2.281104,-1.539460,-1.168210,-1.018988,-1.078131,-1.342872,-1.746639,-2.284402,-2.907892,-3.358807,-3.666211,-3.760718,-3.528126,-3.405516,-3.411325,-3.582131,-4.149093,-4.855243,-5.574522,-6.193810,-6.599792,-6.667963,-6.100184,-4.904938,-3.532320,-2.268688,-1.588458,-1.466535,-2.079027,-3.111138,-4.575804,-5.921941,-7.413108,-8.408687,-8.312936,-7.279998,-6.067634,-4.879576,-3.930204,-3.365058,-2.909462,-2.770118,-2.758682,-2.699644,-2.578486,-2.440682,-2.120717,-1.677708,-1.218094,-0.752495,-0.576315,-0.826975,-1.409147,-2.439178,-3.870714,-5.717993,-8.081796,-10.451806,-10.401412,-7.833888,-5.083083,-3.290838,-3.290838
-1.949591,-1.987919,-2.391927,-3.236231,-4.381593,-5.975700,-7.042153,-6.715708,-4.348595,-2.719898,-1.789705,-1.503460,-1.447870,-1.731401,-1.997326,-2.306940,-2.632756,-3.082140,-3.371847,-3.529280,-3.393851,-3.072694,-2.810259,-2.663236,-2.815797,-3.265143,-3.642628,-3.959181,-4.436333,-4.823732,-4.719049,-4.467425,-3.747280,-2.930840,-2.140237,-1.311977,-0.882135,-0.699424,-0.869742,-1.303015,-1.929288,-2.828082,-4.014282,-5.055729,-5.662778,-5.790635,-5.538675,-4.804782,-4.039776,-2.978038,-2.533226,-2.440966,-2.577269,-2.920352,-3.119240,-3.248113,-3.365079,-3.438230,-3.396518,-3.127044,-2.923602,-2.768140,-3.165513,-4.300478,-6.745087,-10.473143,-14.072037,-13.262352,-9.155565,-6.322549,-4.128790,-2.905192,-2.905192
-0.931577,-0.945049,-1.076359,-1.391601,-1.795595,-2.784987,-3.941272,-5.595853,-7.813030,-8.946678,-8.932334,-8.605727,-7.843057,-7.008801,-6.635711,-6.052838,-5.858665,-5.347390,-5.191985,-4.890629,-4.404127,-4.181995,-3.881001,-3.860492,-3.757077,-3.624165,-3.579426,-3.435700,-3.265885,-3.090496,-2.693006,-2.103905,-1.492716,-1.083828,-0.713087,-0.516659,-0.393691,-0.430653,-0.551349,-0.795625,-1.108097,-1.529227,-1.872723,-2.403050,-3.017931,-3.516895,-4.270060,-4.160697,-4.121054,-4.039163,-3.729577,-3.728652,-4.276734,-4.841991,-5.537298,-6.112868,-6.803343,-7.494155,-8.546373,-9.595424,-10.715721,-11.374619,-11.169970,-9.586840,-7.225438,-5.398621,-3.785998,-2.409573,-1.695440,-1.234717,-0.997145,-0.879160,-0.879160
-0.251427,-0.230353,-0.207263,-0.353112,-0.687735,-1.235183,-2.085371,-3.112407,-4.399548,-6.098450,-7.888416,-10.128961,-12.983734,-16.593040,-18.780586,-18.821749,-15.200951,-13.507991,-11.450739,-10.177085,-9.137735,-8.180724,-7.246189,-6.140766,-5.480722,-4.856839,-4.283187,-3.641830,-3.109496,-2.581319,-2.081464,-1.621621,-1.195674,-0.895785,-0.550605,-0.291703,-0.111411,-0.055363,-0.072016,-0.215825,-0.432056,-0.710108,-1.028012,-1.375086,-1.754760,-2.154456,-2.671996,-3.572248,-4.725800,-6.491455,-8.936283,-11.999321,-14.886739,-15.623409,-14.324827,-12.239160,-10.694573,-9.566575,-8.732607,-8.064079,-7.350713,-6.587182,-5.903673,-5.110075,-4.236659,-3.638589,-2.967715,-2.305673,-1.778929,-1.295003,-0.878543,-0.585456,-0.585456
-0.061491,-0.038512,0.000000,-0.074921,-0.298952,-0.654938,-1.090063,-1.653109,-2.261692,-2.887357,-3.703715,-4.795904,-5.568167,-6.945648,-8.615245,-10.918838,-13.200136,-15.186283,-13.956042,-12.366419,-11.686464,-9.967023,-8.732951,-7.460197,-6.432806,-5.707757,-4.994374,-4.367672,-4.263440,-9.880702,-2.662633,-2.486247,-1.607332,-1.181068,-0.858372,-0.612627,-0.429075,-0.279498,-0.186659,-0.197205,-0.225969,-0.403784,-0.787169,-1.419125,-2.183469,-3.294052,-4.826577,-6.470957,-8.399920,-10.493225,-12.097948,-14.256846,-17.099022,-17.303569,-18.820715,-14.516786,-11.622221,-9.231519,-7.182340,-5.967448,-5.098535,-4.305903,-3.765773,-3.226121,-2.831409,-2.382169,-1.950027,-1.607637,-1.271271,-0.959899,-0.665966,-0.397099,-0.397099
